6.6,-888888888,3778,"Madison County, Idaho",16,065
1.2,-888888888,848,"Shoshone County, Idaho",16,079
15.0,-888888888,2046,"Teton County, Idaho",16,081
13.6,-888888888,717,"Washington County, Idaho",16,087
0.7,-888888888,1843,"Hancock County, Illinois",17,067
6.9,-888888888,4774,"Grundy County, Illinois",17,063
7.2,-888888888,8681,"Kankakee County, Illinois",17,091
10.5,-888888888,180458,"DuPage County, Illinois",17,043
0.5,-888888888,323,"Alexander County, Illinois",17,003
1.1,-888888888,1556,"Menard County, Illinois",17,129
5.0,-888888888,8744,"LaSalle County, Illinois",17,099
20.6,-888888888,775888,"Cook County, Illinois",17,031
1.6,-888888888,10916,"Macon County, Illinois",17,115
1.5,-888888888,3124,"Morgan County, Illinois",17,137
0.9,-888888888,1178,"Wayne County, Illinois",17,191
1.0,-888888888,5630,"Woodford County, Illinois",17,203
1.2,-888888888,2805,"Franklin County, Illinois",17,055
1.8,-888888888,3356,"McDonough County, Illinois",17,109
9.0,-888888888,45268,"McHenry County, Illinois",17,111
0.8,-888888888,1185,"Moultrie County, Illinois",17,139
1.2,-888888888,1502,"Perry County, Illinois",17,145
0.3,-888888888,273,"Pope County, Illinois",17,151
2.4,-888888888,28251,"St. Clair County, Illinois",17,163
0.4,-888888888,1682,"Shelby County, Illinois",17,173
4.4,-888888888,26688,"Champaign County, Illinois",17,019
0.6,-888888888,329,"Calhoun County, Illinois",17,013
1.4,-888888888,1203,"Ford County, Illinois",17,053
2.5,-888888888,2515,"Jo Daviess County, Illinois",17,085
11.7,-888888888,16580,"Kendall County, Illinois",17,093
5.3,-888888888,896,"Lawrence County, Illinois",17,101
1.1,-888888888,2604,"Marion County, Illinois",17,121
0.7,-888888888,998,"Mason County, Illinois",17,125
5.2,-888888888,1984,"Iroquois County, Illinois",17,075
2.5,-888888888,1021,"Clay County, Illinois",17,025
0.2,-888888888,316,"Gallatin County, Illinois",17,059
0.7,-888888888,4636,"Monroe County, Illinois",17,133
3.5,-888888888,23140,"Peoria County, Illinois",17,143
1.9,-888888888,244,"Jewell County, Kansas",20,089
21.4,-888888888,200,"Kearny County, Kansas",20,093
6.8,-888888888,962,"Rice County, Kansas",20,159
11.8,-888888888,490,"Stafford County, Kansas",20,185
1.9,-888888888,3918,"McPherson County, Kansas",20,113
0.7,-888888888,1486,"Osage County, Kansas",20,139
17.8,-888888888,208,"Greeley County, Kansas",20,071
0.7,-888888888,930,"Coffey County, Kansas",20,031
3.3,-888888888,4143,"Crawford County, Kansas",20,037
3.6,-888888888,4197,"Ellis County, Kansas",20,051
1.0,-888888888,556,"Greenwood County, Kansas",20,073
1.9,-888888888,1609,"Labette County, Kansas",20,099
0.3,-888888888,771,"Linn County, Kansas",20,107
9.2,-888888888,64944,"Sedgwick County, Kansas",20,173
53.8,-888888888,1134,"Seward County, Kansas",20,175
0.9,-888888888,457,"Republic County, Kansas",20,157
0.9,-888888888,385,"Graham County, Kansas",20,065
4.8,-888888888,129276,"Johnson County, Kansas",20,091
3.4,-888888888,17497,"Douglas County, Kansas",20,045
4.1,-888888888,326,"Sheridan County, Kansas",20,179
0.9,-888888888,3747,"Miami County, Kansas",20,121
4.4,-888888888,205,"Wallace County, Kansas",20,199
25.8,-888888888,468,"Stevens County, Kansas",20,189
0.3,-888888888,445,"Smith County, Kansas",20,183
0.8,-888888888,1189,"Jackson County, Kansas",20,085
2.0,-888888888,956,"Kingman County, Kansas",20,095
0.3,-888888888,1105,"Nemaha County, Kansas",20,131
21.3,-888888888,11126,"Wyandotte County, Kansas",20,209
1.5,-888888888,1663,"Cherokee County, Kansas",20,021
1.1,-888888888,972,"Clay County, Kansas",20,027
3.1,-888888888,301,"Lincoln County, Kansas",20,105
1.3,-888888888,2233,"Sumner County, Kansas",20,191
0.6,-888888888,415,"Trego County, Kansas",20,195
1.2,-888888888,632,"Wilson County, Kansas",20,205
1.8,-888888888,775,"Mitchell County, Kansas",20,123
9.5,-888888888,358,"Ness County, Kansas",20,135
0.5,-888888888,1336,"Atchison County, Kansas",20,005
0.6,-888888888,1352,"Bourbon County, Kansas",20,011
31.2,-888888888,197,"Hamilton County, Kansas",20,075
3.0,-888888888,8849,"Leavenworth County, Kansas",20,103
6.3,-888888888,22302,"Shawnee County, Kansas",20,177
24.4,-888888888,191,"Wichita County, Kansas",20,203
0.9,-888888888,359,"Chautauqua County, Kansas",20,019
3.4,-888888888,466,"Norton County, Kansas",20,137
4.3,-888888888,5567,"Reno County, Kansas",20,155
1.8,-888888888,757,"Cloud County, Kansas",20,029
17.4,-888888888,301,"Edwards County, Kansas",20,047
23.4,-888888888,288,"Haskell County, Kansas",20,081
0.7,-888888888,317,"Rush County, Kansas",20,165
11.0,-888888888,685,"Scott County, Kansas",20,171
2.7,-888888888,1174,"Neosho County, Kansas",20,133
1.4,-888888888,672,"Ottawa County, Kansas",20,143
1.4,-888888888,596,"Phillips County, Kansas",20,147
4.0,-888888888,4645,"Calaveras County, California",06,009
19.7,-888888888,148547,"San Mateo County, California",06,081
4.3,-888888888,5312,"Tuolumne County, California",06,109
7.7,-888888888,4212,"Amador County, California",06,005
17.9,-888888888,445,"Phillips County, Colorado",08,095
20.6,-888888888,131013,"Denver County, Colorado",08,031
1.5,-888888888,124,"Kiowa County, Colorado",08,061
6.2,-888888888,411,"Baca County, Colorado",08,009
4.2,-888888888,1025,"Gilpin County, Colorado",08,047
13.2,-888888888,540,"Kit Carson County, Colorado",08,063
6.5,-888888888,3883,"Gunnison County, Colorado",08,051
6.3,-888888888,105643,"Jefferson County, Colorado",08,059
7.0,-888888888,1211,"Ouray County, Colorado",08,091
6.5,-888888888,623,"Rio Blanco County, Colorado",08,103
17.1,-888888888,32451,"Weld County, Colorado",08,123
30.9,-888888888,718,"Conejos County, Colorado",08,021
43.4,-888888888,234,"Costilla County, Colorado",08,023
3.8,-888888888,76292,"Douglas County, Colorado",08,035
24.8,-888888888,12134,"Eagle County, Colorado",08,037
6.9,-888888888,10138,"La Plata County, Colorado",08,067
8.6,-888888888,1097,"Moffat County, Colorado",08,081
24.3,-888888888,1081,"Rio Grande County, Colorado",08,105
12.2,-888888888,309,"Bent County, Colorado",08,011
12.7,-888888888,237,"Crowley County, Colorado",08,025
4.2,-888888888,110,"San Juan County, Colorado",08,111
9.7,-888888888,146,"Jackson County, Colorado",08,057
6.0,-888888888,1655,"Logan County, Colorado",08,075
5.7,-888888888,2883,"Montezuma County, Colorado",08,083
2.0,-888888888,3622,"Teller County, Colorado",08,119
9.3,-888888888,64270,"Boulder County, Colorado",08,013
11.4,-888888888,1225,"Las Animas County, Colorado",08,071
7.0,-888888888,415,"Lincoln County, Colorado",08,073
4.6,-888888888,5677,"Routt County, Colorado",08,107
22.4,-888888888,1408,"Alamosa County, Colorado",08,003
1.5,-888888888,2085,"Clear Creek County, Colorado",08,019
6.5,-888888888,3606,"Fremont County, Colorado",08,043
2.7,-888888888,2731,"Mason County, Michigan",26,105
0.8,-888888888,1988,"Menominee County, Michigan",26,109
1.2,-888888888,3786,"Montcalm County, Michigan",26,117
1.7,-888888888,937,"Missaukee County, Michigan",26,113
5.9,-888888888,3849,"St. Joseph County, Michigan",26,149
1.6,-888888888,12656,"St. Clair County, Michigan",26,147
7.5,-888888888,6726,"Van Buren County, Michigan",26,159
2.8,-888888888,55999,"Washtenaw County, Michigan",26,161
0.6,-888888888,789,"Arenac County, Michigan",26,011
1.2,-888888888,5060,"Barry County, Michigan",26,015
1.3,-888888888,4232,"Cass County, Michigan",26,027
0.9,-888888888,1116,"Iron County, Michigan",26,071
2.1,-888888888,1926,"Benzie County, Michigan",26,019
0.5,-888888888,1592,"Roscommon County, Michigan",26,143
0.4,-888888888,673,"Schoolcraft County, Michigan",26,153
4.1,-888888888,157925,"Wayne County, Michigan",26,163
3.7,-888888888,2769,"Branch County, Michigan",26,023
1.8,-888888888,12375,"Grand Traverse County, Michigan",26,055
1.6,-888888888,15493,"Jackson County, Michigan",26,075
1.2,-888888888,34598,"Genesee County, Michigan",26,049
1.6,-888888888,2859,"Antrim County, Michigan",26,009
1.2,-888888888,28598,"Livingston County, Michigan",26,093
1.5,-888888888,1946,"Iosco County, Michigan",26,069
2.1,-888888888,13383,"Florence County, South Carolina",45,041
3.5,-888888888,4056,"Laurens County, South Carolina",45,059
1.7,-888888888,977,"McCormick County, South Carolina",45,065
2.3,-888888888,10488,"Pickens County, South Carolina",45,077
0.7,-888888888,1593,"Union County, South Carolina",45,087
1.9,-888888888,1924,"Williamsburg County, South Carolina",45,089
4.8,-888888888,292,"Aurora County, South Dakota",46,003
3.1,-888888888,666,"Grant County, South Dakota",46,051
1.3,-888888888,616,"Tripp County, South Dakota",46,123
0.3,-888888888,182,"Ziebach County, South Dakota",46,137
1.2,-888888888,754,"Spink County, South Dakota",46,115
2.3,-888888888,685,"Bon Homme County, South Dakota",46,009
2.4,-888888888,4686,"Brookings County, South Dakota",46,011
0.7,-888888888,920,"Fall River County, South Dakota",46,047
2.6,-888888888,573,"Hamlin County, South Dakota",46,057
3.1,-888888888,242,"Jackson County, South Dakota",46,071
2.6,-888888888,1230,"Custer County, South Dakota",46,033
0.6,-888888888,179,"Hyde County, South Dakota",46,069
0.3,-888888888,293,"Faulk County, South Dakota",46,049
1.4,-888888888,806,"Hutchinson County, South Dakota",46,067
2.2,-888888888,600,"Walworth County, South Dakota",46,129
0.2,-888888888,63,"Buffalo County, South Dakota",46,017
0.6,-888888888,543,"Day County, South Dakota",46,037
0.8,-888888888,307,"Douglas County, South Dakota",46,043
0.7,-888888888,201,"Harding County, South Dakota",46,063
4.0,-888888888,205,"McPherson County, South Dakota",46,089
0.7,-888888888,713,"Roberts County, South Dakota",46,109
0.1,-888888888,205,"Sully County, South Dakota",46,119
1.7,-888888888,9482,"Lincoln County, South Dakota",46,083
0.9,-888888888,2017,"Lake County, South Dakota",46,079
1.4,-888888888,3571,"Lawrence County, South Dakota",46,081
0.8,-888888888,3251,"Codington County, South Dakota",46,029
0.2,-888888888,1133,"Butte County, South Dakota",46,019
0.2,-888888888,318,"Corson County, South Dakota",46,031
1.8,-888888888,437,"Edmunds County, South Dakota",46,045
0.0,-888888888,212,"Campbell County, South Dakota",46,021
0.5,-888888888,275,"Bennett County, South Dakota",46,007
0.1,-888888888,234,"Haakon County, South Dakota",46,055
0.0,-888888888,74,"Jones County, South Dakota",46,075
1.5,-888888888,3129,"Meade County, South Dakota",46,093
0.9,-888888888,911,"Turner County, South Dakota",46,125
1.4,-888888888,5142,"Brown County, South Dakota",46,013
1.4,-888888888,339,"Hanson County, South Dakota",46,061
1.6,-888888888,625,"McCook County, South Dakota",46,087
0.6,-888888888,156,"Mellette County, South Dakota",46,095
2.7,-888888888,852,"Moody County, South Dakota",46,101
1.4,-888888888,13903,"Pennington County, South Dakota",46,103
1.6,-888888888,1740,"Union County, South Dakota",46,127
0.7,-888888888,239,"Miner County, South Dakota",46,097
2.9,-888888888,4398,"Coffee County, Tennessee",47,031
1.7,-888888888,4131,"Fayette County, Tennessee",47,047
1.0,-888888888,335,"Hancock County, Tennessee",47,067
1.0,-888888888,3566,"Hawkins County, Tennessee",47,073
1.6,-888888888,867,"Johnson County, Tennessee",47,091
2.1,-888888888,2715,"Lincoln County, Tennessee",47,103
3.3,-888888888,797,"Macon County, Tennessee",47,111
0.1,-888888888,542,"Moore County, Tennessee",47,127
0.6,-888888888,327,"Johnson County, Georgia",13,167
4.3,-888888888,1754,"Madison County, Georgia",13,195
10.2,-888888888,2284,"Tift County, Georgia",13,277
2.3,-888888888,400,"Talbot County, Georgia",13,263
0.6,-888888888,412,"Terrell County, Georgia",13,273
1.1,-888888888,316,"Wilkinson County, Georgia",13,319
0.8,-888888888,390,"Randolph County, Georgia",13,243
3.6,-888888888,1784,"Ware County, Georgia",13,299
3.9,-888888888,356,"Wilcox County, Georgia",13,315
1.1,-888888888,373,"Irwin County, Georgia",13,155
7.4,-888888888,612,"Bacon County, Georgia",13,005
2.9,-888888888,818,"Burke County, Georgia",13,033
9.9,-888888888,1182,"Chattahoochee County, Georgia",13,053
2.5,-888888888,1810,"Decatur County, Georgia",13,087
13.8,-888888888,2824,"Habersham County, Georgia",13,137
2.5,-888888888,2837,"Dyer County, Tennessee",47,045
3.5,-888888888,46339,"Hamilton County, Tennessee",47,065
1.1,-888888888,759,"Polk County, Tennessee",47,139
1.4,-888888888,1428,"White County, Tennessee",47,185
1.7,-888888888,14814,"Sullivan County, Tennessee",47,163
1.5,-888888888,2632,"Schoharie County, New York",36,095
1.1,-888888888,3695,"Fulton County, New York",36,035
2.8,-888888888,18613,"Rensselaer County, New York",36,083
2.7,-888888888,3291,"Franklin County, New York",36,033
23.7,-888888888,316435,"Queens County, New York",36,081
1.8,-888888888,5322,"Washington County, New York",36,115
22.2,-888888888,393504,"New York County, New York",36,061
2.4,-888888888,7079,"Cayuga County, New York",36,011
13.1,-888888888,45139,"Rockland County, New York",36,087
1.2,-888888888,20581,"Niagara County, New York",36,063
3.3,-888888888,3956,"Essex County, New York",36,031
12.7,-888888888,223888,"Nassau County, New York",36,059
1.1,-888888888,1481,"Schuyler County, New York",36,097
1.4,-888888888,3224,"Chenango County, New York",36,017
3.8,-888888888,8648,"Jefferson County, New York",36,045
13.9,-888888888,192708,"Suffolk County, New York",36,103
0.3,-888888888,515,"Kemper County, Mississippi",28,069
1.8,-888888888,8349,"Oswego County, New York",36,075
2.4,-888888888,8175,"Wayne County, New York",36,117
2.3,-888888888,20084,"Broome County, New York",36,007
3.3,-888888888,113511,"Erie County, New York",36,029
9.6,-888888888,6514,"Sullivan County, New York",36,105
13.5,-888888888,39527,"Orange County, New York",36,071
2.3,-888888888,6451,"Haywood County, North Carolina",37,087
11.0,-888888888,51269,"Forsyth County, North Carolina",37,067
6.5,-888888888,2461,"Bladen County, North Carolina",37,017
3.6,-888888888,7934,"Carteret County, North Carolina",37,031
3.3,-888888888,1152,"Bertie County, North Carolina",37,015
2.7,-888888888,1786,"Martin County, North Carolina",37,117
1.8,-888888888,1295,"Perquimans County, North Carolina",37,143
4.7,-888888888,6372,"Rockingham County, North Carolina",37,157
2.6,-888888888,913,"Camden County, North Carolina",37,029
5.7,-888888888,20501,"Gaston County, North Carolina",37,071
5.0,-888888888,13816,"Moore County, North Carolina",37,125
3.7,-888888888,4824,"Stanly County, North Carolina",37,167
3.8,-888888888,1731,"Yancey County, North Carolina",37,199
11.3,-888888888,10310,"Chatham County, North Carolina",37,037
10.6,-888888888,18482,"Johnston County, North Carolina",37,101
3.7,-888888888,3119,"Person County, North Carolina",37,145
4.5,-888888888,2799,"Ashe County, North Carolina",37,009
6.5,-888888888,3638,"Lenoir County, North Carolina",37,107
6.2,-888888888,13534,"Onslow County, North Carolina",37,133
3.1,-888888888,5212,"Rutherford County, North Carolina",37,161
7.7,-888888888,2198,"Yadkin County, North Carolina",37,197
4.7,-888888888,7018,"Burke County, North Carolina",37,023
2.3,-888888888,1087,"Traill County, North Dakota",38,097
1.7,-888888888,754,"Dickey County, North Dakota",38,021
2.0,-888888888,8389,"Ward County, North Dakota",38,101
2.3,-888888888,816,"Pembina County, North Dakota",38,067
0.6,-888888888,223,"Hettinger County, North Dakota",38,041
1.2,-888888888,27277,"Cass County, North Dakota",38,017
0.1,-888888888,340,"Emmons County, North Dakota",38,029
1.6,-888888888,1767,"Richland County, North Dakota",38,077
2.0,-888888888,365,"Barber County, Kansas",20,007
1.5,-888888888,424,"Decatur County, Kansas",20,039
1.0,-888888888,1914,"Jefferson County, Kansas",20,087
0.8,-888888888,2723,"Greenup County, Kentucky",21,089
1.3,-888888888,678,"Fleming County, Kentucky",21,069
0.5,-888888888,1391,"Carter County, Kentucky",21,043
1.9,-888888888,301,"Elliott County, Kentucky",21,063
3.9,-888888888,97303,"Jefferson County, Kentucky",21,111
2.7,-888888888,652,"Larue County, Kentucky",21,123
2.9,-888888888,954,"Mason County, Kentucky",21,161
1.8,-888888888,2229,"Manistee County, Michigan",26,101
1.6,-888888888,556,"Montmorency County, Michigan",26,119
0.4,-888888888,1485,"Gladwin County, Michigan",26,051
0.8,-888888888,3459,"Mecosta County, Michigan",26,107
0.8,-888888888,8958,"Marquette County, Michigan",26,103
0.7,-888888888,1353,"Osceola County, Michigan",26,133
0.3,-888888888,2230,"Otsego County, Michigan",26,137
1.3,-888888888,2229,"Cheboygan County, Michigan",26,031
1.4,-888888888,482,"Luce County, Michigan",26,095
1.4,-888888888,92908,"Macomb County, Michigan",26,099
1.0,-888888888,4950,"Shiawassee County, Michigan",26,155
0.6,-888888888,638,"Baraga County, Michigan",26,013
1.3,-888888888,3196,"Charlevoix County, Michigan",26,029
3.5,-888888888,12563,"Eaton County, Michigan",26,045
0.8,-888888888,1395,"Gogebic County, Michigan",26,053
0.9,-888888888,4889,"Emmet County, Michigan",26,047
2.7,-888888888,2156,"Meeker County, Minnesota",27,093
1.8,-888888888,1268,"Pennington County, Minnesota",27,113
6.4,-888888888,6952,"Rice County, Minnesota",27,131
1.3,-888888888,779,"Wilkin County, Minnesota",27,167
1.6,-888888888,319,"Red Lake County, Minnesota",27,125
1.9,-888888888,8901,"Clay County, Minnesota",27,027
4.3,-888888888,1292,"Faribault County, Minnesota",27,043
1.1,-888888888,2093,"Fillmore County, Minnesota",27,045
0.6,-888888888,1394,"Lake County, Minnesota",27,075
3.5,-888888888,3503,"Polk County, Minnesota",27,119
0.4,-888888888,1441,"Roseau County, Minnesota",27,135
7.3,-888888888,1301,"Sibley County, Minnesota",27,143
18.5,-888888888,947,"Watonwan County, Minnesota",27,165
0.8,-888888888,3778,"Becker County, Minnesota",27,005
1.5,-888888888,460,"Big Stone County, Minnesota",27,011
3.3,-888888888,2665,"Brown County, Minnesota",27,015
0.9,-888888888,3025,"Cass County, Minnesota",27,021
2.7,-888888888,5556,"Goodhue County, Minnesota",27,049
0.8,-888888888,2551,"Hubbard County, Minnesota",27,057
2.3,-888888888,1134,"Jackson County, Minnesota",27,063
3.1,-888888888,2055,"Martin County, Minnesota",27,091
22.3,-888888888,1327,"Nobles County, Minnesota",27,105
2.3,-888888888,2049,"Pine County, Minnesota",27,115
4.6,-888888888,5565,"Robertson County, Tennessee",47,147
2.1,-888888888,3147,"Franklin County, Tennessee",47,051
2.3,-888888888,13732,"Blount County, Tennessee",47,009
2.1,-888888888,3596,"Cheatham County, Tennessee",47,021
1.4,-888888888,4427,"Carter County, Tennessee",47,019
2.7,-888888888,1330,"Grainger County, Tennessee",47,057
1.4,-888888888,1897,"Giles County, Tennessee",47,055
1.9,-888888888,987,"Lauderdale County, Tennessee",47,097
1.4,-888888888,1947,"Lawrence County, Tennessee",47,099
3.1,-888888888,10982,"Madison County, Tennessee",47,113
0.9,-888888888,1621,"Marion County, Tennessee",47,115
1.5,-888888888,1381,"Overton County, Tennessee",47,133
1.1,-888888888,153,"Pickett County, Tennessee",47,137
1.8,-888888888,785,"Wayne County, Tennessee",47,181
3.1,-888888888,48304,"Williamson County, Tennessee",47,187
10.3,-888888888,2970,"Bedford County, Tennessee",47,003
1.5,-888888888,4716,"Greene County, Tennessee",47,059
2.1,-888888888,5093,"Cumberland County, Tennessee",47,035
2.3,-888888888,250,"Van Buren County, Tennessee",47,175
0.7,-888888888,1683,"Claiborne County, Tennessee",47,025
1.1,-888888888,1299,"Hickman County, Tennessee",47,081
1.9,-888888888,928,"Humphreys County, Tennessee",47,085
3.7,-888888888,7570,"Putnam County, Tennessee",47,141
4.3,-888888888,7320,"Sevier County, Tennessee",47,155
0.7,-888888888,743,"Stewart County, Tennessee",47,161
2.3,-888888888,997,"Chester County, Tennessee",47,023
1.3,-888888888,610,"Decatur County, Tennessee",47,039
0.6,-888888888,392,"Jackson County, Tennessee",47,087
0.8,-888888888,1375,"McNairy County, Tennessee",47,109
1.6,-888888888,4435,"Roane County, Tennessee",47,145
4.6,-888888888,9286,"Bradley County, Tennessee",47,011
8.1,-888888888,4397,"Hamblen County, Tennessee",47,063
0.8,-888888888,870,"Union County, Tennessee",47,173
1.9,-888888888,1436,"Hardin County, Tennessee",47,071
1.9,-888888888,3231,"Dickson County, Tennessee",47,043
1.1,-888888888,725,"Morgan County, Tennessee",47,129
3.3,-888888888,2572,"Monroe County, Tennessee",47,123
1.5,-888888888,1917,"Henry County, Tennessee",47,079
7.8,-888888888,859,"Crockett County, Tennessee",47,033
1.2,-888888888,329,"Lake County, Tennessee",47,095
2.7,-888888888,64540,"Knox County, Tennessee",47,093
2.7,-888888888,3260,"McMinn County, Tennessee",47,107
3.2,-888888888,2260,"Marshall County, Tennessee",47,117
3.3,-888888888,1791,"Rhea County, Tennessee",47,143
0.6,-888888888,674,"Scott County, Tennessee",47,151
2.0,-888888888,7311,"Anderson County, Tennessee",47,001
1.2,-888888888,1004,"Fentress County, Tennessee",47,049
1.1,-888888888,3689,"Gibson County, Tennessee",47,053
2.0,-888888888,1187,"Hardeman County, Tennessee",47,069
7.9,-888888888,5784,"Loudon County, Tennessee",47,105
5.9,-888888888,38281,"Rutherford County, Tennessee",47,149
1.0,-888888888,831,"Smith County, Tennessee",47,159
2.3,-888888888,17100,"Wilson County, Tennessee",47,189
4.2,-888888888,1039,"Unicoi County, Tennessee",47,171
21.3,-888888888,3034,"Lincoln County, New Mexico",35,027
34.6,-888888888,5333,"Chaves County, New Mexico",35,005
40.6,-888888888,3351,"Lea County, New Mexico",35,025
30.5,-888888888,22509,"Santa Fe County, New Mexico",35,049
24.4,-888888888,303,"Union County, New Mexico",35,059
3.1,-888888888,925,"Platte County, Wyoming",56,031
2.0,-888888888,3978,"Sheridan County, Wyoming",56,033
5.9,-888888888,1150,"Big Horn County, Wyoming",56,003
1.1,-888888888,772,"Crook County, Wyoming",56,011
3.2,-888888888,3992,"Park County, Wyoming",56,029
4.6,-888888888,5626,"Albany County, Wyoming",56,001
10.4,-888888888,1498,"Carbon County, Wyoming",56,007
5.3,-888888888,1333,"Goshen County, Wyoming",56,015
7.2,-888888888,1728,"Uinta County, Wyoming",56,041
7.3,-888888888,869,"Washakie County, Wyoming",56,043
0.9,-888888888,498,"Hot Springs County, Wyoming",56,017
2.4,-888888888,4136,"Fremont County, Wyoming",56,013
3.5,-888888888,1284,"Sublette County, Wyoming",56,035
0.6,-888888888,640,"Weston County, Wyoming",56,045
1.5,-888888888,793,"McIntosh County, Georgia",13,191
2.3,-888888888,2271,"Monroe County, Georgia",13,207
2.4,-888888888,82,"Taliaferro County, Georgia",13,265
3.7,-888888888,4605,"Bryan County, Georgia",13,029
4.4,-888888888,4568,"Camden County, Georgia",13,039
0.9,-888888888,636,"Crawford County, Georgia",13,079
9.0,-888888888,2196,"Coffee County, Georgia",13,069
8.0,-888888888,2329,"Gilmer County, Georgia",13,123
3.1,-888888888,7341,"Walton County, Georgia",13,297
2.6,-888888888,1096,"Dodge County, Georgia",13,091
8.0,-888888888,37080,"Cherokee County, Georgia",13,057
2.7,-888888888,2603,"Lee County, Georgia",13,177
2.6,-888888888,3425,"Pickens County, Georgia",13,227
4.0,-888888888,959,"Cook County, Georgia",13,075
6.7,-888888888,198321,"Fulton County, Georgia",13,121
2.0,-888888888,24704,"Hawaii County, Hawaii",15,001
1.0,-888888888,9217,"Kauai County, Hawaii",15,007
20.9,-888888888,1776,"Cassia County, Idaho",16,031
26.1,-888888888,255,"Lincoln County, Idaho",16,063
4.6,-888888888,1057,"Franklin County, Idaho",16,041
16.1,-888888888,15985,"Canyon County, Idaho",16,027
2.3,-888888888,5896,"Latah County, Idaho",16,057
1.5,-888888888,562,"Benewah County, Idaho",16,009
41.6,-888888888,60,"Clark County, Idaho",16,033
8.4,-888888888,1251,"Fremont County, Idaho",16,043
1.7,-888888888,1480,"Idaho County, Idaho",16,049
29.2,-888888888,436,"Power County, Idaho",16,077
1.3,-888888888,30186,"Madison County, Illinois",17,119
0.7,-888888888,1391,"Mercer County, Illinois",17,131
1.5,-888888888,29382,"Sangamon County, Illinois",17,167
1.6,-888888888,2241,"Randolph County, Illinois",17,157
6.4,-888888888,4736,"Ogle County, Illinois",17,141
2.2,-888888888,3752,"Stephenson County, Illinois",17,177
1.0,-888888888,929,"White County, Illinois",17,193
0.6,-888888888,544,"Henderson County, Illinois",17,071
2.5,-888888888,30959,"McLean County, Illinois",17,113
1.0,-888888888,1286,"Pike County, Illinois",17,149
7.8,-888888888,14642,"Rock Island County, Illinois",17,161
0.6,-888888888,1009,"Wabash County, Illinois",17,185
0.7,-888888888,815,"Cumberland County, Illinois",17,035
26.1,-888888888,69910,"Kane County, Illinois",17,089
3.9,-888888888,543,"Brown County, Illinois",17,009
2.4,-888888888,1080,"Marshall County, Illinois",17,123
0.9,-888888888,2533,"Christian County, Illinois",17,021
3.0,-888888888,6172,"Jackson County, Illinois",17,077
4.2,-888888888,1603,"Union County, Illinois",17,181
1.0,-888888888,1786,"Saline County, Illinois",17,165
5.1,-888888888,4431,"Whiteside County, Illinois",17,195
6.8,-888888888,11394,"DeKalb County, Illinois",17,037
1.2,-888888888,866,"Jasper County, Illinois",17,079
11.8,-888888888,94754,"Will County, Illinois",17,197
5.6,-888888888,1927,"Douglas County, Illinois",17,041
0.8,-888888888,787,"Greene County, Illinois",17,061
0.9,-888888888,238,"Hardin County, Illinois",17,069
2.8,-888888888,4148,"Knox County, Illinois",17,095
1.1,-888888888,1045,"Massac County, Illinois",17,127
1.4,-888888888,16650,"Tazewell County, Illinois",17,179
1.1,-888888888,2930,"Harrison County, Indiana",18,061
2.1,-888888888,2433,"Wabash County, Indiana",18,169
2.0,-888888888,965,"Jay County, Indiana",18,075
1.7,-888888888,319,"Adams County, North Dakota",38,001
1.3,-888888888,278,"Eddy County, North Dakota",38,027
1.4,-888888888,940,"Mercer County, North Dakota",38,057
0.3,-888888888,549,"Ransom County, North Dakota",38,073
0.3,-888888888,304,"Sioux County, North Dakota",38,085
0.7,-888888888,213,"Golden Valley County, North Dakota",38,033
1.2,-888888888,240,"Towner County, North Dakota",38,095
0.0,-888888888,388,"Divide County, North Dakota",38,023
1.5,-888888888,448,"Sargent County, North Dakota",38,081
18.4,-888888888,1027,"Sierra County, New Mexico",35,051
29.1,-888888888,1300,"Socorro County, New Mexico",35,053
26.5,-888888888,1394,"Roosevelt County, New Mexico",35,041
49.0,-888888888,20459,"Doña Ana County, New Mexico",35,013
8.1,-888888888,3103,"Los Alamos County, New Mexico",35,028
51.2,-888888888,3178,"Rio Arriba County, New Mexico",35,039
54.9,-888888888,1984,"San Miguel County, New Mexico",35,047
32.0,-888888888,5660,"Valencia County, New Mexico",35,061
23.9,-888888888,1211,"Torrance County, New Mexico",35,057
25.0,-888888888,82208,"Bernalillo County, New Mexico",35,001
21.4,-888888888,4084,"Otero County, New Mexico",35,035
20.7,-888888888,1583,"Cibola County, New Mexico",35,006
31.9,-888888888,83,"De Baca County, New Mexico",35,011
49.9,-888888888,271,"Guadalupe County, New Mexico",35,019
25.6,-888888888,458,"Catron County, New Mexico",35,003
47.6,-888888888,113265,"Bronx County, New York",36,005
3.1,-888888888,60720,"Onondaga County, New York",36,067
1.9,-888888888,6420,"Clinton County, New York",36,019
2.3,-888888888,2842,"Seneca County, New York",36,099
9.0,-888888888,15744,"Putnam County, New York",36,079
1.1,-888888888,5583,"Herkimer County, New York",36,043
3.4,-888888888,13224,"Ontario County, New York",36,069
1.1,-888888888,7941,"Steuben County, New York",36,101
2.0,-888888888,387,"Hamilton County, New York",36,041
4.8,-888888888,10220,"Chautauqua County, New York",36,013
16.4,-888888888,362659,"Kings County, New York",36,047
1.0,-888888888,5464,"Tioga County, New York",36,107
2.9,-888888888,2891,"Orleans County, New York",36,073
2.1,-888888888,36963,"Saratoga County, New York",36,091
2.9,-888888888,6901,"Columbia County, New York",36,021
